payment_type,product_category,RFM_score,price_group,recency_group,monetary_group,score_group,cluster
0.1361961075833747,0.49038055163291416,-0.5870025602170792,-0.9287130983519551,0.8450903215497116,-1.1038437650384596,0.8233004998300067,1
-1.4246279965009438,0.49038055163291416,0.8632284386923591,1.15768024827637,-0.0009057774078773233,1.1133391952753495,0.8233004998300067,0
0.1361961075833747,0.49038055163291416,-1.733696838424542,-0.9287130983519551,0.8450903215497116,-1.1038437650384596,-0.969153269030661,1
0.1361961075833747,0.49038055163291416,0.6945969271912618,1.15768024827637,0.8450903215497116,1.1133391952753495,-0.0729263846003271,0
-1.4246279965009438,0.49038055163291416,1.2904282678284726,-0.9287130983519551,-0.8469018763654662,1.1133391952753495,0.8233004998300067,0
-1.4246279965009438,0.49038055163291416,1.2904282678284726,-0.9287130983519551,-0.8469018763654662,1.1133391952753495,0.8233004998300067,0
0.1361961075833747,0.49038055163291416,-0.7219077694179569,-0.9287130983519551,0.8450903215497116,-1.1038437650384596,-0.0729263846003271,1
-1.4246279965009438,0.49038055163291416,-0.42961314948272145,1.15768024827637,-1.6928979753230553,1.1133391952753495,-0.969153269030661,0
0.1361961075833747,-1.6803087148369524,0.7058390279580019,1.15768024827637,-0.8469018763654662,1.1133391952753495,-0.0729263846003271,0
0.1361961075833747,0.49038055163291416,0.6945969271912618,1.15768024827637,-0.8469018763654662,1.1133391952753495,0.8233004998300067,0
0.1361961075833747,0.49038055163291416,-0.03613962264682723,1.15768024827637,0.8450903215497116,1.1133391952753495,0.8233004998300067,0
0.1361961075833747,0.49038055163291416,0.2561549972884082,-0.9287130983519551,0.8450903215497116,1.1133391952753495,-0.0729263846003271,0
0.1361961075833747,0.49038055163291416,0.2561549972884082,-0.9287130983519551,0.8450903215497116,1.1133391952753495,-0.0729263846003271,0
0.1361961075833747,-1.6803087148369524,-0.800602474785136,-0.9287130983519551,0.8450903215497116,-1.1038437650384596,0.8233004998300067,1
0.1361961075833747,0.49038055163291416,0.3460918034223269,1.15768024827637,-0.0009057774078773233,1.1133391952753495,-0.969153269030661,0
0.1361961075833747,0.49038055163291416,-0.2047711341479246,-0.9287130983519551,-0.8469018763654662,-1.1038437650384596,0.8233004998300067,1
-1.4246279965009438,0.49038055163291416,-0.2384974364481444,-0.9287130983519551,-1.6928979753230553,1.1133391952753495,0.8233004998300067,0
0.1361961075833747,0.49038055163291416,1.4028492754958717,0.11448357496220739,-0.0009057774078773233,0.004747715118445023,0.8233004998300067,0
0.1361961075833747,0.49038055163291416,-1.1266233970205912,-0.9287130983519551,0.8450903215497116,-1.1038437650384596,0.8233004998300067,1
0.1361961075833747,0.49038055163291416,1.279186167061733,-0.9287130983519551,0.8450903215497116,0.004747715118445023,-0.0729263846003271,0
0.1361961075833747,0.49038055163291416,1.279186167061733,1.15768024827637,0.8450903215497116,0.004747715118445023,-0.0729263846003271,0
0.1361961075833747,0.49038055163291416,0.9868915471264976,0.11448357496220739,-1.6928979753230553,0.004747715118445023,0.8233004998300067,0
0.1361961075833747,0.49038055163291416,0.3685760049558066,-0.9287130983519551,0.8450903215497116,1.1133391952753495,0.8233004998300067,0
0.1361961075833747,0.49038055163291416,0.3685760049558066,-0.9287130983519551,0.8450903215497116,1.1133391952753495,0.8233004998300067,0
0.1361961075833747,0.49038055163291416,-1.2840128077549484,-0.9287130983519551,0.8450903215497116,-1.1038437650384596,-0.0729263846003271,1
0.1361961075833747,0.49038055163291416,-0.14856063031422564,1.15768024827637,0.8450903215497116,1.1133391952753495,-0.0729263846003271,0
0.1361961075833747,-1.6803087148369524,-0.9017813816857944,-0.9287130983519551,-1.6928979753230553,-1.1038437650384596,-1.8653801534609948,1
0.1361961075833747,0.49038055163291416,0.08752348578731078,-0.9287130983519551,0.8450903215497116,1.1133391952753495,0.8233004998300067,0
0.1361961075833747,0.49038055163291416,0.7170811287247415,1.15768024827637,0.8450903215497116,1.1133391952753495,0.8233004998300067,0
0.1361961075833747,-1.6803087148369524,-1.3177391100551683,-0.9287130983519551,0.8450903215497116,-1.1038437650384596,-0.0729263846003271,1
0.1361961075833747,0.49038055163291416,-1.8123915437917208,-0.9287130983519551,-1.6928979753230553,-1.1038437650384596,-1.8653801534609948,1
0.1361961075833747,-1.6803087148369524,-0.9355076839860136,-0.9287130983519551,-1.6928979753230553,-1.1038437650384596,0.8233004998300067,1
-1.4246279965009438,-1.6803087148369524,-0.5645183586835996,-0.9287130983519551,0.8450903215497116,-1.1038437650384596,-0.969153269030661,1
0.1361961075833747,0.49038055163291416,-1.340223311588648,-0.9287130983519551,0.8450903215497116,-1.1038437650384596,0.8233004998300067,1
0.1361961075833747,0.49038055163291416,-0.6994235678844771,-0.9287130983519551,-0.8469018763654662,-1.1038437650384596,0.8233004998300067,1
0.1361961075833747,0.49038055163291416,0.9981336478932372,1.15768024827637,-0.8469018763654662,1.1133391952753495,-0.0729263846003271,0
